path,file_mtime,model,task,market,strategy,gate,retrain,features,crosslag_mode,crosslag_gap,horizon,stride,test_start,test_end,n_hours,mae,rmse,smape
runs/ablation_dec_direct/lgbm_price_dam_direct_default-fuel.json,2026-07-02 09:59,lgbm_price_dam_direct_default-fuel,price,dam,direct,strict,static,calendar+lags+roll+resfc+loadfc+meteo+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,15.4147,23.047,14.4018
runs/ablation_dec_direct/lgbm_price_dam_direct_default-genlags.json,2026-07-02 09:48,lgbm_price_dam_direct_default-genlags,price,dam,direct,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+loadlags+other,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,17.2013,23.8755,16.1174
runs/ablation_dec_direct/lgbm_price_dam_direct_default-loadfc.json,2026-07-02 09:45,lgbm_price_dam_direct_default-loadfc,price,dam,direct,strict,static,calendar+lags+roll+resfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,15.9371,22.7224,14.9239
runs/ablation_dec_direct/lgbm_price_dam_direct_default-loadlags.json,2026-07-02 09:52,lgbm_price_dam_direct_default-loadlags,price,dam,direct,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+other,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,16.2952,23.2168,15.2095
runs/ablation_dec_direct/lgbm_price_dam_direct_default-meteo.json,2026-07-02 09:57,lgbm_price_dam_direct_default-meteo,price,dam,direct,strict,static,calendar+lags+roll+resfc+loadfc+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,16.6449,23.7975,15.6961
runs/ablation_dec_direct/lgbm_price_dam_direct_default-resfc.json,2026-07-02 09:43,lgbm_price_dam_direct_default-resfc,price,dam,direct,strict,static,calendar+lags+roll+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,15.7814,22.5937,14.8162
runs/ablation_dec_direct/lgbm_price_dam_direct_default.json,2026-07-02 09:40,lgbm_price_dam_direct_default,price,dam,direct,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,16.0971,22.9266,15.0666
runs/ablation_dec_direct/lgbm_price_dam_direct_lags-calendar-genlags-loadlags.json,2026-07-02 10:04,lgbm_price_dam_direct_lags-calendar-genlags-loadlags,price,dam,direct,strict,static,calendar+lags+genlags+loadlags,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,16.6552,24.816,16.3713
runs/ablation_dec_direct/lgbm_price_dam_direct_lags-calendar-resfc-loadfc.json,2026-07-02 10:02,lgbm_price_dam_direct_lags-calendar-resfc-loadfc,price,dam,direct,strict,static,calendar+lags+resfc+loadfc,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,17.7533,26.4375,17.3579
runs/ablation_dec_direct/lgbm_price_dam_direct_lags-calendar.json,2026-07-02 10:01,lgbm_price_dam_direct_lags-calendar,price,dam,direct,strict,static,calendar+lags,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,17.6015,26.5239,17.5418
runs/ablation_dec_recursive/lgbm_price_dam_recursive_default-fuel.json,2026-07-02 11:09,lgbm_price_dam_recursive_default-fuel,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,13.5081,19.634,13.6757
runs/ablation_dec_recursive/lgbm_price_dam_recursive_default-genlags.json,2026-07-02 11:08,lgbm_price_dam_recursive_default-genlags,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+loadlags+other,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,16.51,23.2078,15.3346
runs/ablation_dec_recursive/lgbm_price_dam_recursive_default-loadfc.json,2026-07-02 11:08,lgbm_price_dam_recursive_default-loadfc,price,dam,recursive,strict,static,calendar+lags+roll+resfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,14.0543,20.2765,14.3493
runs/ablation_dec_recursive/lgbm_price_dam_recursive_default-loadlags.json,2026-07-02 11:09,lgbm_price_dam_recursive_default-loadlags,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+other,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,14.2244,20.6665,14.2255
runs/ablation_dec_recursive/lgbm_price_dam_recursive_default-meteo.json,2026-07-02 11:09,lgbm_price_dam_recursive_default-meteo,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,13.6566,19.9681,14.1871
runs/ablation_dec_recursive/lgbm_price_dam_recursive_default-resfc.json,2026-07-02 11:08,lgbm_price_dam_recursive_default-resfc,price,dam,recursive,strict,static,calendar+lags+roll+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,13.8412,20.3741,12.9958
runs/ablation_dec_recursive/lgbm_price_dam_recursive_default.json,2026-07-02 11:08,lgbm_price_dam_recursive_default,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,13.8844,20.257,13.518
runs/ablation_dec_recursive/lgbm_price_dam_recursive_lags-calendar-genlags-loadlags.json,2026-07-02 11:09,lgbm_price_dam_recursive_lags-calendar-genlags-loadlags,price,dam,recursive,strict,static,calendar+lags+genlags+loadlags,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,14.603,21.5764,14.1297
runs/ablation_dec_recursive/lgbm_price_dam_recursive_lags-calendar-resfc-loadfc.json,2026-07-02 11:09,lgbm_price_dam_recursive_lags-calendar-resfc-loadfc,price,dam,recursive,strict,static,calendar+lags+resfc+loadfc,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,16.4433,24.252,15.2204
runs/ablation_dec_recursive/lgbm_price_dam_recursive_lags-calendar.json,2026-07-02 11:09,lgbm_price_dam_recursive_lags-calendar,price,dam,recursive,strict,static,calendar+lags,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,16.8311,25.0462,15.7894
runs/ablation_out/lgbm_price_dam_recursive_all-forecast-meteo.json,2026-07-02 04:47,lgbm_price_dam_recursive_all-forecast-meteo,price,dam,recursive,strict,static,calendar+lags+dense+roll+fuel+crosslags,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,13.6301,20.5687,13.1218
runs/ablation_out/lgbm_price_dam_recursive_all-forecast.json,2026-07-02 04:45,lgbm_price_dam_recursive_all-forecast,price,dam,recursive,strict,static,calendar+lags+dense+roll+meteo+fuel+crosslags,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,13.0219,20.079,12.3087
runs/ablation_out/lgbm_price_dam_recursive_all-meteo.json,2026-07-02 04:46,lgbm_price_dam_recursive_all-meteo,price,dam,recursive,strict,static,calendar+lags+dense+roll+forecast+fuel+crosslags,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,13.2362,20.0541,12.933
runs/ablation_out/lgbm_price_dam_recursive_all.json,2026-07-02 04:45,lgbm_price_dam_recursive_all,price,dam,recursive,strict,static,calendar+lags+dense+roll+forecast+meteo+fuel+crosslags,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,13.4639,20.0888,13.0718
runs/ablation_out/lgbm_price_dam_recursive_lags-calendar-roll-fuel-crosslags.json,2026-07-02 04:47,lgbm_price_dam_recursive_lags-calendar-roll-fuel-crosslags,price,dam,recursive,strict,static,calendar+lags+roll+fuel+crosslags,,,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,14.6384,21.5249,14.5699
runs/ablation_q1_lgbm/lgbm_price_dam_recursive_default-dense.json,2026-07-02 09:19,lgbm_price_dam_recursive_default-dense,price,dam,recursive,strict,static,calendar+lags+dense+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,15.4473,22.6722,24.504
runs/ablation_q1_lgbm/lgbm_price_dam_recursive_default-fuel.json,2026-07-02 09:14,lgbm_price_dam_recursive_default-fuel,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.1825,23.4449,25.1301
runs/ablation_q1_lgbm/lgbm_price_dam_recursive_default-genlags.json,2026-07-02 09:12,lgbm_price_dam_recursive_default-genlags,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,17.6326,24.855,25.9694
runs/ablation_q1_lgbm/lgbm_price_dam_recursive_default-loadfc.json,2026-07-02 09:11,lgbm_price_dam_recursive_default-loadfc,price,dam,recursive,strict,static,calendar+lags+roll+resfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.2351,23.4999,25.2126
runs/ablation_q1_lgbm/lgbm_price_dam_recursive_default-loadlags.json,2026-07-02 09:13,lgbm_price_dam_recursive_default-loadlags,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.4073,23.8234,25.2727
runs/ablation_q1_lgbm/lgbm_price_dam_recursive_default-meteo.json,2026-07-02 09:14,lgbm_price_dam_recursive_default-meteo,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,15.9895,23.1005,25.2893
runs/ablation_q1_lgbm/lgbm_price_dam_recursive_default-resfc.json,2026-07-02 09:10,lgbm_price_dam_recursive_default-resfc,price,dam,recursive,strict,static,calendar+lags+roll+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.7463,24.2439,25.0198
runs/ablation_q1_lgbm/lgbm_price_dam_recursive_default.json,2026-07-02 09:10,lgbm_price_dam_recursive_default,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.1862,23.6528,25.0514
runs/ablation_q1_lgbm/lgbm_price_dam_recursive_lags-calendar-dense.json,2026-07-02 09:20,lgbm_price_dam_recursive_lags-calendar-dense,price,dam,recursive,strict,static,calendar+lags+dense,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,18.2543,26.9411,27.3235
runs/ablation_q1_lgbm/lgbm_price_dam_recursive_lags-calendar-genlags-loadlags.json,2026-07-02 09:18,lgbm_price_dam_recursive_lags-calendar-genlags-loadlags,price,dam,recursive,strict,static,calendar+lags+genlags+loadlags,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.8587,24.2152,26.1386
runs/ablation_q1_lgbm/lgbm_price_dam_recursive_lags-calendar-genlags.json,2026-07-02 09:16,lgbm_price_dam_recursive_lags-calendar-genlags,price,dam,recursive,strict,static,calendar+lags+genlags,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,17.0866,24.449,26.4068
runs/ablation_q1_lgbm/lgbm_price_dam_recursive_lags-calendar-loadfc.json,2026-07-02 09:16,lgbm_price_dam_recursive_lags-calendar-loadfc,price,dam,recursive,strict,static,calendar+lags+loadfc,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,19.4096,28.2761,27.7862
runs/ablation_q1_lgbm/lgbm_price_dam_recursive_lags-calendar-loadlags.json,2026-07-02 09:17,lgbm_price_dam_recursive_lags-calendar-loadlags,price,dam,recursive,strict,static,calendar+lags+loadlags,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,18.7451,27.2354,26.9967
runs/ablation_q1_lgbm/lgbm_price_dam_recursive_lags-calendar-resfc-genlags.json,2026-07-02 09:18,lgbm_price_dam_recursive_lags-calendar-resfc-genlags,price,dam,recursive,strict,static,calendar+lags+resfc+genlags,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.0622,23.6283,25.1704
runs/ablation_q1_lgbm/lgbm_price_dam_recursive_lags-calendar-resfc-loadfc-genlags-loadlags.json,2026-07-02 09:19,lgbm_price_dam_recursive_lags-calendar-resfc-loadfc-genlags-loadlags,price,dam,recursive,strict,static,calendar+lags+resfc+loadfc+genlags+loadlags,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.0759,23.332,25.3174
runs/ablation_q1_lgbm/lgbm_price_dam_recursive_lags-calendar-resfc-loadfc.json,2026-07-02 09:17,lgbm_price_dam_recursive_lags-calendar-resfc-loadfc,price,dam,recursive,strict,static,calendar+lags+resfc+loadfc,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,18.7305,27.3561,26.53
runs/ablation_q1_lgbm/lgbm_price_dam_recursive_lags-calendar-resfc.json,2026-07-02 09:15,lgbm_price_dam_recursive_lags-calendar-resfc,price,dam,recursive,strict,static,calendar+lags+resfc,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,19.1343,28.5237,26.6982
runs/ablation_q1_lgbm/lgbm_price_dam_recursive_lags-calendar.json,2026-07-02 09:15,lgbm_price_dam_recursive_lags-calendar,price,dam,recursive,strict,static,calendar+lags,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,19.5156,28.2121,27.9821
runs/ablation_q1_xgb/xgb_price_dam_recursive_default-dense.json,2026-07-02 09:36,xgb_price_dam_recursive_default-dense,price,dam,recursive,strict,static,calendar+lags+dense+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,15.6439,22.8941,24.3548
runs/ablation_q1_xgb/xgb_price_dam_recursive_default-fuel.json,2026-07-02 09:29,xgb_price_dam_recursive_default-fuel,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.1223,23.449,25.0737
runs/ablation_q1_xgb/xgb_price_dam_recursive_default-genlags.json,2026-07-02 09:25,xgb_price_dam_recursive_default-genlags,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,17.8087,25.1792,26.0154
runs/ablation_q1_xgb/xgb_price_dam_recursive_default-loadfc.json,2026-07-02 09:24,xgb_price_dam_recursive_default-loadfc,price,dam,recursive,strict,static,calendar+lags+roll+resfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.4436,23.6476,25.1577
runs/ablation_q1_xgb/xgb_price_dam_recursive_default-loadlags.json,2026-07-02 09:27,xgb_price_dam_recursive_default-loadlags,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.1735,23.0785,25.0757
runs/ablation_q1_xgb/xgb_price_dam_recursive_default-meteo.json,2026-07-02 09:27,xgb_price_dam_recursive_default-meteo,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,15.8642,23.0975,25.0693
runs/ablation_q1_xgb/xgb_price_dam_recursive_default-resfc.json,2026-07-02 09:22,xgb_price_dam_recursive_default-resfc,price,dam,recursive,strict,static,calendar+lags+roll+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.9006,24.306,25.1799
runs/ablation_q1_xgb/xgb_price_dam_recursive_default.json,2026-07-02 09:21,xgb_price_dam_recursive_default,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.3862,23.5219,25.3237
runs/ablation_q1_xgb/xgb_price_dam_recursive_lags-calendar-dense.json,2026-07-02 09:37,xgb_price_dam_recursive_lags-calendar-dense,price,dam,recursive,strict,static,calendar+lags+dense,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,18.3782,27.3068,27.8041
runs/ablation_q1_xgb/xgb_price_dam_recursive_lags-calendar-genlags-loadlags.json,2026-07-02 09:33,xgb_price_dam_recursive_lags-calendar-genlags-loadlags,price,dam,recursive,strict,static,calendar+lags+genlags+loadlags,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.7,24.0233,26.0279
runs/ablation_q1_xgb/xgb_price_dam_recursive_lags-calendar-genlags.json,2026-07-02 09:31,xgb_price_dam_recursive_lags-calendar-genlags,price,dam,recursive,strict,static,calendar+lags+genlags,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,17.1705,24.2847,26.629
runs/ablation_q1_xgb/xgb_price_dam_recursive_lags-calendar-loadfc.json,2026-07-02 09:30,xgb_price_dam_recursive_lags-calendar-loadfc,price,dam,recursive,strict,static,calendar+lags+loadfc,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,19.731,28.5296,28.2103
runs/ablation_q1_xgb/xgb_price_dam_recursive_lags-calendar-loadlags.json,2026-07-02 09:32,xgb_price_dam_recursive_lags-calendar-loadlags,price,dam,recursive,strict,static,calendar+lags+loadlags,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,18.6745,27.0828,27.0799
runs/ablation_q1_xgb/xgb_price_dam_recursive_lags-calendar-resfc-genlags.json,2026-07-02 09:33,xgb_price_dam_recursive_lags-calendar-resfc-genlags,price,dam,recursive,strict,static,calendar+lags+resfc+genlags,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.0065,23.1447,25.3133
runs/ablation_q1_xgb/xgb_price_dam_recursive_lags-calendar-resfc-loadfc-genlags-loadlags.json,2026-07-02 09:34,xgb_price_dam_recursive_lags-calendar-resfc-loadfc-genlags-loadlags,price,dam,recursive,strict,static,calendar+lags+resfc+loadfc+genlags+loadlags,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.0734,23.1749,25.1882
runs/ablation_q1_xgb/xgb_price_dam_recursive_lags-calendar-resfc-loadfc.json,2026-07-02 09:32,xgb_price_dam_recursive_lags-calendar-resfc-loadfc,price,dam,recursive,strict,static,calendar+lags+resfc+loadfc,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,18.5566,27.1968,26.5242
runs/ablation_q1_xgb/xgb_price_dam_recursive_lags-calendar-resfc.json,2026-07-02 09:30,xgb_price_dam_recursive_lags-calendar-resfc,price,dam,recursive,strict,static,calendar+lags+resfc,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,19.1995,28.4874,26.8063
runs/ablation_q1_xgb/xgb_price_dam_recursive_lags-calendar.json,2026-07-02 09:29,xgb_price_dam_recursive_lags-calendar,price,dam,recursive,strict,static,calendar+lags,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,19.4422,28.1732,28.0945
runs/ablation_summer2025/lgbm_price_dam_recursive_default-genlags.json,2026-07-02 11:15,lgbm_price_dam_recursive_default-genlags,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+loadlags+other,,,24,24,2025-06-01T00:00:00,2025-08-31T23:00:00,2208,14.8656,20.9957,38.1428
runs/ablation_summer2025/lgbm_price_dam_recursive_default-loadfc.json,2026-07-02 11:14,lgbm_price_dam_recursive_default-loadfc,price,dam,recursive,strict,static,calendar+lags+roll+resfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-06-01T00:00:00,2025-08-31T23:00:00,2208,14.156,19.9473,37.2128
runs/ablation_summer2025/lgbm_price_dam_recursive_default-loadlags.json,2026-07-02 11:16,lgbm_price_dam_recursive_default-loadlags,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+other,,,24,24,2025-06-01T00:00:00,2025-08-31T23:00:00,2208,14.3796,20.4139,37.3457
runs/ablation_summer2025/lgbm_price_dam_recursive_default-resfc.json,2026-07-02 11:13,lgbm_price_dam_recursive_default-resfc,price,dam,recursive,strict,static,calendar+lags+roll+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-06-01T00:00:00,2025-08-31T23:00:00,2208,15.5193,21.936,38.5437
runs/ablation_summer2025/lgbm_price_dam_recursive_default.json,2026-07-02 11:12,lgbm_price_dam_recursive_default,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-06-01T00:00:00,2025-08-31T23:00:00,2208,14.4344,20.4596,37.9941
runs/ablation_summer2025/lgbm_price_dam_recursive_lags-calendar-genlags.json,2026-07-02 11:17,lgbm_price_dam_recursive_lags-calendar-genlags,price,dam,recursive,strict,static,calendar+lags+genlags,,,24,24,2025-06-01T00:00:00,2025-08-31T23:00:00,2208,16.8779,24.3193,39.3549
runs/ablation_summer2025/lgbm_price_dam_recursive_lags-calendar-resfc-genlags.json,2026-07-02 11:19,lgbm_price_dam_recursive_lags-calendar-resfc-genlags,price,dam,recursive,strict,static,calendar+lags+resfc+genlags,,,24,24,2025-06-01T00:00:00,2025-08-31T23:00:00,2208,14.6322,21.2281,37.3431
runs/ablation_summer2025/lgbm_price_dam_recursive_lags-calendar-resfc-loadfc.json,2026-07-02 11:18,lgbm_price_dam_recursive_lags-calendar-resfc-loadfc,price,dam,recursive,strict,static,calendar+lags+resfc+loadfc,,,24,24,2025-06-01T00:00:00,2025-08-31T23:00:00,2208,15.4877,22.9079,38.3386
runs/ablation_summer2025/lgbm_price_dam_recursive_lags-calendar-resfc.json,2026-07-02 11:17,lgbm_price_dam_recursive_lags-calendar-resfc,price,dam,recursive,strict,static,calendar+lags+resfc,,,24,24,2025-06-01T00:00:00,2025-08-31T23:00:00,2208,15.0653,22.333,37.6461
runs/ablation_summer2025/lgbm_price_dam_recursive_lags-calendar.json,2026-07-02 11:16,lgbm_price_dam_recursive_lags-calendar,price,dam,recursive,strict,static,calendar+lags,,,24,24,2025-06-01T00:00:00,2025-08-31T23:00:00,2208,17.5184,25.2946,40.7463
runs/ablation_xborder/lgbm_price_dam_recursive_default-xborder.json,2026-07-02 11:22,lgbm_price_dam_recursive_default-xborder,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+xborder+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,15.376,22.2816,24.16
runs/ablation_xborder/lgbm_price_dam_recursive_default.json,2026-07-02 11:21,lgbm_price_dam_recursive_default,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.0963,23.4151,24.903
runs/ael_verify/nan_1day.json,2026-07-04 19:09,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,nan,12,24,24,2025-12-01T00:00:00,2025-12-01T23:00:00,24,17.391,22.2924,16.9963
runs/b1_leakfree/q1_default.json,2026-07-04 19:36,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,freeze,12,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,20.7926,30.1813,27.7563
runs/b1_leakfree/q1_default_nan.json,2026-07-04 19:39,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,nan,12,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,22.1839,33.2204,28.6218
runs/b1_leakfree/q1_lean.json,2026-07-04 19:38,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+genlags,freeze,12,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,18.936,27.4086,27.4622
runs/b1_leakfree/q1_nometeo_noresfc.json,2026-07-04 19:37,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+loadfc+fuel+genlags+loadlags+other,freeze,12,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,19.8992,28.1412,27.7679
runs/b3_ablation/q1_lgbm_dir/lgbm_price_dam_direct_default-genlags-loadlags.json,2026-07-05 01:25,lgbm_price_dam_direct_default-genlags-loadlags,price,dam,direct,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,19.5292,27.2726,27.587
runs/b3_ablation/q1_lgbm_dir/lgbm_price_dam_direct_default-meteo.json,2026-07-05 01:09,lgbm_price_dam_direct_default-meteo,price,dam,direct,strict,static,calendar+lags+roll+resfc+loadfc+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,19.4645,27.0192,28.2534
runs/b3_ablation/q1_lgbm_dir/lgbm_price_dam_direct_default-resfc.json,2026-07-05 01:18,lgbm_price_dam_direct_default-resfc,price,dam,direct,strict,static,calendar+lags+roll+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,19.7689,27.3657,28.0563
runs/b3_ablation/q1_lgbm_dir/lgbm_price_dam_direct_default.json,2026-07-05 01:02,lgbm_price_dam_direct_default,price,dam,direct,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,19.3405,26.9452,27.4465
runs/b3_ablation/q1_lgbm_dir/lgbm_price_dam_direct_lags-calendar-genlags.json,2026-07-05 01:29,lgbm_price_dam_direct_lags-calendar-genlags,price,dam,direct,strict,static,calendar+lags+genlags,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,20.8737,29.1229,30.288
runs/b3_ablation/q1_lgbm_rec/lgbm_price_dam_recursive_default-dense.json,2026-07-05 00:21,lgbm_price_dam_recursive_default-dense,price,dam,recursive,strict,static,calendar+lags+dense+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,19.713,28.405,27.1327
runs/b3_ablation/q1_lgbm_rec/lgbm_price_dam_recursive_default-genlags-loadlags.json,2026-07-05 00:20,lgbm_price_dam_recursive_default-genlags-loadlags,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,20.2303,28.9559,27.3195
runs/b3_ablation/q1_lgbm_rec/lgbm_price_dam_recursive_default-meteo.json,2026-07-05 00:20,lgbm_price_dam_recursive_default-meteo,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,23.0285,34.3004,29.6948
runs/b3_ablation/q1_lgbm_rec/lgbm_price_dam_recursive_default-resfc.json,2026-07-05 00:19,lgbm_price_dam_recursive_default-resfc,price,dam,recursive,strict,static,calendar+lags+roll+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,17.7189,24.9145,25.719
